                                 'true_label': np.zeros(silent_test_error_max.shape, dtype=int),
                                 'includes_location': np.ones(silent_test_error_max.shape, dtype=int)})
                                 
    event_row_new = np.copy(event_row)
    event_row_new[:, 1] = (np.char.find(event_row[:, 1], str(LOCATION)) != -1).astype(int)
    intrusions_meta_data = pd.DataFrame({'event': event_row_new[:, 0], 
                                    'maxAE': max_intrusion_test_error, 
                                    'true_label': np.ones(max_intrusion_test_error.shape, dtype=int), 
                                    'includes_location': event_row_new[:, 1].astype(int)})
    intrusions_meta_data = intrusions_meta_data.groupby(['event'], as_index=False).max()
    combined_data_frame = pd.concat([X_test_meta_data, silent_meta_data, intrusions_meta_data], ignore_index=True)
    
    # auc roc method
    roc_result_harsh = compute_roc_auc(combined_data_frame, train_error, True)
    roc_result_soft = compute_roc_auc(combined_data_frame, train_error, False)
    plot_roc_curves(roc_result_harsh, roc_result_soft)

    threshold_soft = roc_result_soft['optimal_threshold']
    threshold_harsh = roc_result_harsh['optimal_threshold']
    # confusion matrices

    TP_h, FP_h, FN_h, TN_h = get_performance(combined_data_frame, threshold_harsh, True)
    TP_s, FP_s, FN_s, TN_s = get_performance(combined_data_frame, threshold_soft, False)
    plot_confusion_matrix(TP_h, FP_h, FN_h, TN_h)
    plot_confusion_matrix(TP_s, FP_s, FN_s, TN_s)
